StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,FL1,FL2,FL3,D1,D2,D3,D4,D5,D6,B1_1,B1_2,B1_3,B1_4,B1_5,C2,D1_1,D1_2,D1_3,D1_4,condition,Participant id,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Employment status
2026-02-26 05:43:03,2026-02-26 05:46:47,IP Address,68.207.194.135,100,224,True,2026-02-26 05:46:47,R_7kLZk2ZYcDhxBWW,,,,,31.1082,-85.5944,anonymous,EN,More than $102,Less than today,False,65,Female,"Under $25,000",Bachelor's degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,WealthPath performed worse than the market,Moderately Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,C,69972ac69f3015db49d826b5,65,Female,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 05:47:08,2026-02-26 05:49:10,IP Address,174.99.113.157,100,121,True,2026-02-26 05:49:10,R_5lKqnNNwXmMwo5O,,,,,35.8964,-78.7115,anonymous,EN,More than $102,Less than today,False,51,Male,"$200,000 or more",Bachelor's degree,"Worked with a human financial advisor,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed about the same as the market,Somewhat Disagree,Moderately Agree,Somewhat Agree,Somewhat Agree,C,67e8aa454848956e5e32c19d,51,Male,White,United States,United States,United States,Full-Time
2026-02-26 05:49:47,2026-02-26 05:54:28,IP Address,154.9.130.88,100,281,True,2026-02-26 05:54:28,R_1DnfuIR7vevci58,,,,,40.7126,-74.0066,anonymous,EN,More than $102,Less than today,False,57,Female,"$100,000–149,999",Graduate or professional degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account",Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Moderately Agree,Somewhat Disagree,Neither Agree nor Disagree,WealthPath performed about the same as the market,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,B,698cb4ce3fce3dfb9760c1b8,57,Female,Black,United States,United States,United States,Full-Time
2026-02-26 05:54:57,2026-02-26 06:08:51,IP Address,74.110.233.69,100,833,True,2026-02-26 06:08:52,R_6RskjAwIGoPT4zS,,,,,36.7646,-76.3408,anonymous,EN,More than $102,Less than today,False,44,Male,"$100,000–149,999",Graduate or professional degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,WealthPath performed worse than the market,Moderately Agree,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A,63f77db037de29d7fd62b0a9,44,Male,Black,United Kingdom,United States,United States,Full-Time
2026-02-26 06:09:18,2026-02-26 06:12:08,IP Address,47.187.2.244,100,169,True,2026-02-26 06:12:08,R_6fZVbY0lUKSJPS7,,,,,32.9376,-97.0829,anonymous,EN,More than $102,Less than today,False,34,Male,"$50,000–$74,999",Bachelor's degree,Self-directed investing through a brokerage account,Somewhat disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,WealthPath performed worse than the market,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A,673b8d1448db4a031a4a90b2,34,Male,White,United States,United States,United States,Full-Time
2026-02-26 06:12:29,2026-02-26 06:14:36,IP Address,172.58.150.15,100,126,True,2026-02-26 06:14:37,R_5paGCuW3prZUp6t,,,,,36.1671,-86.7861,anonymous,EN,More than $102,Less than today,False,37,Male,"$50,000–$74,999",Some college,"Used a robo-advisor (e.g., Betterment, Wealthfront),Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Disagree,WealthPath performed worse than the market,Moderately Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,C,633f4f203450d46b01e3d16b,37,Male,White,Netherlands,United States,United States,Full-Time
2026-02-26 06:15:01,2026-02-26 06:22:14,IP Address,174.57.221.118,100,432,True,2026-02-26 06:22:14,R_1zMxiohHSPFaVHe,,,,,39.0826,-74.8238,anonymous,EN,More than $102,Less than today,False,30,Female,"$50,000–$74,999",Graduate or professional degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Moderately Agree,Moderately Agree,Moderately Agree,WealthPath performed worse than the market,Strongly Disagree,Moderately Agree,Moderately Disagree,Moderately Disagree,B,6998abd731d2ec50d067d5bd,30,Female,White,Ukraine,United States,Ukraine,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 06:22:52,2026-02-26 06:29:04,IP Address,75.163.24.138,100,371,True,2026-02-26 06:29:05,R_6RsUTDjkLNFrUoY,,,,,36.129,-115.2765,anonymous,EN,More than $102,Less than today,True,39,Male,"$75,000–$99,999",Bachelor's degree,"Worked with a human financial advisor,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Somewhat Agree,Somewhat Agree,Moderately Agree,Moderately Disagree,WealthPath performed about the same as the market,Somewhat Agree,Somewhat Agree,Moderately Agree,Somewhat Agree,C,6331b9456956d880a1e4632f,42,Male,White,United States,United States,United States,DATA_EXPIRED
2026-02-26 06:29:26,2026-02-26 06:34:08,IP Address,108.83.247.83,100,282,True,2026-02-26 06:34:09,R_7puOkEgxG13p9JQ,,,,,30.2183,-81.5621,anonymous,EN,More than $102,Less than today,False,25,Male,"$100,000–149,999",Bachelor's degree,"Worked with a human financial advisor,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Somewhat Agree,Somewhat Agree,Moderately Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,B,694ef74ac5d7b892a42cace9,25,Male,White,United States,United States,DATA_EXPIRED,Full-Time
2026-02-26 06:34:36,2026-02-26 06:37:18,IP Address,73.28.237.214,100,161,True,2026-02-26 06:37:18,R_1hGzwTEPojA1e1z,,,,,26.9835,-82.1319,anonymous,EN,More than $102,Less than today,False,37,Male,"$75,000–$99,999",Some college,"Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Agree,Neither Agree nor Disagree,Moderately Agree,Moderately Disagree,WealthPath performed about the same as the market,Somewhat Disagree,Strongly Agree,Neither Agree nor Disagree,Somewhat Agree,A,5638d3a544e8c8000ee869a2,37,Male,White,United States,United States,United States,Part-Time
2026-02-26 06:37:45,2026-02-26 06:45:53,IP Address,71.91.155.115,100,487,True,2026-02-26 06:45:53,R_7l6jnVt7EvVpr3O,,,,,30.4944,-92.4176,anonymous,EN,More than $102,Less than today,True,51,Female,"$50,000–$74,999",Some college,"Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Somewhat Agree,Somewhat Agree,Moderately Agree,Neither Agree nor Disagree,WealthPath performed worse than the market,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,C,5bc731d935b90f0001431bde,51,Female,Black,United States,United States,United States,Part-Time
2026-02-26 06:46:04,2026-02-26 06:48:16,IP Address,172.59.220.48,100,131,True,2026-02-26 06:48:16,R_1lmHAt4wxbb0ZXz,,,,,35.2916,-80.8201,anonymous,EN,More than $102,More than today,True,44,Female,"Under $25,000",Less than high school,No investment experience,Somewhat disagree,Moderately Agree,Somewhat Agree,Neither Agree nor Disagree,Moderately Disagree,Somewhat Disagree,I'm not sure,Somewhat Disagree,Strongly Agree,Moderately Agree,Neither Agree nor Disagree,A,5dc1eb838a84461511b3cd73,44,Female,White,United States,United States,United States,DATA_EXPIRED
2026-02-26 06:48:36,2026-02-26 06:51:27,IP Address,65.184.208.41,100,171,True,2026-02-26 06:51:28,R_53V3tnUCwkUQ9Ow,,,,,35.9825,-78.5376,anonymous,EN,More than $102,Exactly the same,False,52,Female,"$75,000–$99,999",Graduate or professional degree,Worked with a human financial advisor,Somewhat disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,I'm not sure,Moderately Agree,Strongly Agree,Strongly Agree,Strongly Agree,B,5dd4767b32288646716dc98a,52,Female,White,Ukraine,United States,United States,Part-Time
2026-02-26 06:52:01,2026-02-26 06:55:51,IP Address,198.3.124.140,100,229,True,2026-02-26 06:55:51,R_1NGpUSjdJsSfyVj,,,,,39.1589,-75.5878,anonymous,EN,More than $102,Less than today,False,39,Male,"$150,000–199,999",Graduate or professional degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Self-directed investing through a brokerage account",Somewhat disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,B,698df144d5298c2f228451f3,39,Male,Black,United States,United States,United States,Part-Time
2026-02-26 06:56:46,2026-02-26 07:03:45,IP Address,73.182.28.71,100,418,True,2026-02-26 07:03:46,R_1cYvG1KrovbVlzM,,,,,31.848,-81.602,anonymous,EN,More than $102,Less than today,False,46,Male,"$75,000–$99,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account",Somewhat disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,WealthPath performed worse than the market,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A,6747603ffa5c374fa8cfbe30,46,Male,Black,United States,United States,United States,DATA_EXPIRED
2026-02-26 07:06:08,2026-02-26 07:08:39,IP Address,75.174.29.113,100,151,True,2026-02-26 07:08:40,R_6dnA7M9mdFV6Qec,,,,,43.5441,-116.5662,anonymous,EN,More than $102,Less than today,False,27,Male,"$25,000–$49,999",Some college,"Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,WealthPath performed worse than the market,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Agree,C,671d1dcbc6f5d2e81501e24a,27,Male,White,United States,United States,United States,Full-Time
2026-02-26 07:09:06,2026-02-26 07:11:48,IP Address,173.169.2.72,100,161,True,2026-02-26 07:11:49,R_6fJKBwswWootSYp,,,,,27.8895,-82.2421,anonymous,EN,More than $102,Less than today,False,31,Male,"$75,000–$99,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Moderately Agree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A,5c747b0f181ad300113363ed,29,Male,White,United States,United States,United States,DATA_EXPIRED
2026-02-26 07:12:03,2026-02-26 07:17:06,IP Address,162.84.187.2,100,302,True,2026-02-26 07:17:07,R_51BCAa6A4TZEe6R,,,,,40.6713,-73.8943,anonymous,EN,More than $102,Less than today,False,44,Male,"$75,000–$99,999",High school diploma or GED,No investment experience,Somewhat disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,WealthPath performed worse than the market,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,B,63f82a4ff43ec144ca3622a8,44,Male,Black,Trinidad and Tobago,United States,United States,Full-Time
2026-02-26 07:17:28,2026-02-26 07:20:34,IP Address,174.196.193.201,100,186,True,2026-02-26 07:20:34,R_5M3e52eNq3GNCgk,,,,,42.3388,-71.0726,anonymous,EN,Exactly $102,Less than today,False,41,Male,"$75,000–$99,999",Bachelor's degree,"Used a robo-advisor (e.g., Betterment, Wealthfront)",Somewhat disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,WealthPath performed worse than the market,Moderately Agree,Strongly Agree,Strongly Agree,Strongly Agree,B,5d350282cec7150015d16494,41,Male,White,United States,United States,United States,Full-Time
2026-02-26 07:24:58,2026-02-26 07:29:32,IP Address,71.206.56.149,100,273,True,2026-02-26 07:29:32,R_6t4eGLZ30qJAITg,,,,,38.7776,-75.3099,anonymous,EN,More than $102,Less than today,False,75,Male,"$25,000–$49,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,C,64fb3be137d2bd2bdfab8ba6,75,Male,White,United States,United States,United States,Part-Time
2026-02-26 07:29:53,2026-02-26 07:32:47,IP Address,98.97.33.160,100,173,True,2026-02-26 07:32:47,R_6dZlhGcf2NdFyOD,,,,,47.6109,-122.3303,anonymous,EN,More than $102,Less than today,False,55,Male,"$75,000–$99,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,WealthPath performed about the same as the market,Moderately Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A,5e04b9be7adf4bf23f066a2a,55,Male,White,United States,United States,United States,Part-Time
2026-02-26 07:33:16,2026-02-26 07:35:20,IP Address,47.204.26.66,100,123,True,2026-02-26 07:35:20,R_3rGspcNwPRqdVcw,,,,,27.959,-82.4938,anonymous,EN,More than $102,Less than today,False,36,Male,"$100,000–149,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Somewhat Agree,Somewhat Agree,B,5b11fc40d282ff00015c0100,36,Male,White,United States,United States,United States,Full-Time
2026-02-26 07:35:41,2026-02-26 07:40:37,IP Address,73.223.229.220,100,295,True,2026-02-26 07:40:37,R_145PIzXZ5rksuT7,,,,,37.9622,-122.3455,anonymous,EN,More than $102,Exactly the same,Don't know,28,Male,"$50,000–$74,999",High school diploma or GED,No investment experience,Somewhat disagree,Strongly Agree,Moderately Agree,Moderately Agree,Neither Agree nor Disagree,Strongly Disagree,WealthPath performed about the same as the market,Strongly Disagree,Strongly Agree,Somewhat Disagree,Neither Agree nor Disagree,A,5f517edd007af03cbf15085f,28,Male,Mixed,United States,United States,United States,Full-Time
2026-02-26 07:41:05,2026-02-26 07:44:59,IP Address,152.117.115.194,100,234,True,2026-02-26 07:45:00,R_3QMv2XAIpOZpkGd,,,,,44.0484,-92.4948,anonymous,EN,More than $102,Less than today,False,54,Female,"$75,000–$99,999",Bachelor's degree,"Worked with a human financial advisor,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Moderately Agree,Moderately Agree,B,643480e93c33701dfe923abd,54,Female,White,United States,United States,United States,Other
2026-02-26 07:45:13,2026-02-26 07:48:12,IP Address,66.234.196.242,100,179,True,2026-02-26 07:48:13,R_3n9hBV3ybRFLXAu,,,,,37.9047,-122.0583,anonymous,EN,More than $102,Less than today,False,39,Male,"$200,000 or more",Graduate or professional degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,C,676f2ff678d74407b518207d,39,Male,Asian,United States,United States,United States,Full-Time
2026-02-26 07:48:29,2026-02-26 07:50:43,IP Address,174.70.219.11,100,133,True,2026-02-26 07:50:44,R_79izQolc4ge2DfS,,,,,36.2695,-95.8547,anonymous,EN,More than $102,Less than today,False,40,Male,"$200,000 or more",Graduate or professional degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Somewhat Agree,Somewhat Agree,Moderately Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Moderately Agree,Moderately Agree,Moderately Agree,A,664e1a71d20f44f2ffe39360,40,Male,White,United States,United States,United States,Full-Time
2026-02-26 07:51:12,2026-02-26 07:53:37,IP Address,154.7.225.249,100,144,True,2026-02-26 07:53:38,R_6gveUQiTTEqySaU,,,,,39.018,-77.539,anonymous,EN,More than $102,Less than today,False,67,Male,"$100,000–149,999",Graduate or professional degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account",Somewhat disagree,Moderately Agree,Somewhat Agree,Moderately Agree,Moderately Agree,Somewhat Agree,WealthPath performed worse than the market,Moderately Agree,Somewhat Agree,Moderately Agree,Somewhat Agree,C,66a314d2262f10fea744ca1c,68,Male,Black,United States,United States,United States,DATA_EXPIRED
2026-02-26 07:55:59,2026-02-26 07:58:54,IP Address,45.16.83.214,100,175,True,2026-02-26 07:58:55,R_3rolis1r3zXoWZj,,,,,33.4849,-86.8596,anonymous,EN,More than $102,Less than today,False,39,Female,"$100,000–149,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Strongly disagree,Strongly Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Disagree,Moderately Agree,Somewhat Agree,Neither Agree nor Disagree,B,671e5804035494e1d10359ca,39,Female,White,United States,United States,United States,DATA_EXPIRED
2026-02-26 07:59:13,2026-02-26 08:01:20,IP Address,172.59.216.131,100,127,True,2026-02-26 08:01:21,R_7zhye5elX9YdnUO,,,,,35.7798,-78.6654,anonymous,EN,More than $102,Less than today,False,45,Female,"$150,000–199,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Neither Agree nor Disagree,Somewhat Disagree,Moderately Disagree,Moderately Disagree,WealthPath performed worse than the market,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,A,677c314658f46f3c0f19ba34,46,Female,White,United States,United States,United States,Full-Time
2026-02-26 08:01:47,2026-02-26 08:05:56,IP Address,47.156.28.216,100,248,True,2026-02-26 08:05:56,R_1meld4sYE6xQacW,,,,,33.6598,-117.3485,anonymous,EN,More than $102,Less than today,False,80,Male,"$75,000–$99,999",Some college,"Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Moderately Agree,Moderately Agree,Strongly Agree,Strongly Agree,WealthPath performed worse than the market,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Somewhat Disagree,C,66f5d2424e2c1948e2b8f020,80,Male,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 08:06:25,2026-02-26 08:11:35,IP Address,147.226.240.197,100,309,True,2026-02-26 08:11:36,R_1rHPU6QfDqtpigJ,,,,,40.2116,-85.4273,anonymous,EN,More than $102,Exactly the same,False,36,Male,"$25,000–$49,999",Graduate or professional degree,Worked with a human financial advisor,Somewhat disagree,Moderately Agree,Moderately Agree,Somewhat Agree,Moderately Agree,Moderately Agree,WealthPath performed worse than the market,Moderately Disagree,Somewhat Disagree,Somewhat Agree,Moderately Disagree,A,672bb2f4838ef2ebdebe51c2,36,Male,Black,Nigeria,United States,Nigeria,Full-Time
2026-02-26 08:11:58,2026-02-26 08:14:30,IP Address,73.130.131.136,100,151,True,2026-02-26 08:14:30,R_714koz0KCcjMDye,,,,,40.275,-76.8039,anonymous,EN,More than $102,Less than today,False,46,Male,"Under $25,000",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Moderately Agree,WealthPath performed worse than the market,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,C,65e9b627677d2452e3c72b89,46,Male,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 08:15:14,2026-02-26 08:19:15,IP Address,75.181.207.187,100,240,True,2026-02-26 08:19:15,R_3pEuq0xmpwYPog7,,,,,33.4979,-80.8667,anonymous,EN,More than $102,Don't know,False,28,Male,"Under $25,000",High school diploma or GED,No investment experience,Somewhat disagree,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Moderately Disagree,I'm not sure,Moderately Disagree,Moderately Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,B,66c5b8dde0053a78baef9bc6,28,Male,Black,United States,United States,United States,DATA_EXPIRED
2026-02-26 08:19:35,2026-02-26 08:29:18,IP Address,69.80.84.125,100,583,True,2026-02-26 08:29:19,R_5MArV7qWWsGKA4N,,,,,33.6677,-79.8306,anonymous,EN,More than $102,Exactly the same,False,35,Male,"$25,000–$49,999",Some college,"Employer retirement plan (401k, 403b)",Strongly agree,Strongly Agree,Moderately Agree,Moderately Agree,Somewhat Disagree,Moderately Disagree,WealthPath performed worse than the market,Strongly Agree,Strongly Agree,Moderately Agree,Somewhat Agree,B,691de59e3f1a40f37d2864af,35,Male,Black,United States,United States,United States,Unemployed (and job seeking)
2026-02-26 08:31:22,2026-02-26 08:33:28,IP Address,23.123.130.236,100,126,True,2026-02-26 08:33:29,R_6RxcuhTjvRk4F6h,,,,,29.6009,-95.224,anonymous,EN,More than $102,Less than today,False,36,Male,"$25,000–$49,999",Bachelor's degree,Self-directed investing through a brokerage account,Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Neither Agree nor Disagree,Somewhat Agree,C,5b57e8d8508b8c0001a6a846,36,Male,Asian,United States,United States,United States,Full-Time
2026-02-26 08:33:39,2026-02-26 08:37:31,IP Address,69.132.145.185,100,232,True,2026-02-26 08:37:32,R_7jQlc0KB5ijEwkF,,,,,35.0221,-80.5318,anonymous,EN,More than $102,Less than today,False,63,Male,"$50,000–$74,999",High school diploma or GED,"Used a robo-advisor (e.g., Betterment, Wealthfront),Worked with a human financial advisor,Self-directed investing through a brokerage account",Somewhat disagree,Strongly Agree,Moderately Agree,Moderately Agree,Strongly Agree,Moderately Agree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Strongly Disagree,Moderately Disagree,A,62f7cdb38b7eeb26308bae5b,63,Male,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 08:37:53,2026-02-26 09:02:12,IP Address,74.65.154.85,100,1459,True,2026-02-26 09:02:13,R_3ITeOAkZfLe7tFs,,,,,43.0831,-73.7846,anonymous,EN,More than $102,Less than today,False,42,,"$50,000–$74,999",Some college,No investment experience,Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Moderately Disagree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Moderately Agree,Neither Agree nor Disagree,B,6632fc0b22af8fdf65f98b32,42,Female,Mixed,United States,United States,United States,DATA_EXPIRED
2026-02-26 09:05:47,2026-02-26 09:07:51,IP Address,208.86.66.22,100,123,True,2026-02-26 09:07:51,R_6VmXf07HVdj5kil,,,,,35.9306,-86.8788,anonymous,EN,More than $102,Don't know,Don't know,31,Female,"$100,000–149,999",Bachelor's degree,No investment experience,Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,WealthPath performed about the same as the market,Neither Agree nor Disagree,Strongly Agree,Somewhat Agree,Somewhat Agree,C,67acff5fc3860389b0c4dc25,31,Female,White,United States,United States,United States,Full-Time
2026-02-26 09:11:59,2026-02-26 09:14:56,IP Address,174.126.116.17,100,176,True,2026-02-26 09:14:57,R_5KJhNXqCGMnA4I9,,,,,34.6011,-112.3259,anonymous,EN,More than $102,Less than today,False,58,Female,"$50,000–$74,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Strongly Agree,Moderately Disagree,Moderately Disagree,Moderately Disagree,WealthPath performed worse than the market,Strongly Disagree,Somewhat Agree,Moderately Disagree,Moderately Disagree,B,6448503fab8d495eb76b51b0,58,Female,White,United States,United States,United States,Full-Time
2026-02-26 09:17:31,2026-02-26 09:19:46,IP Address,24.14.169.63,100,134,True,2026-02-26 09:19:46,R_5s67kbyW6T1ne1z,,,,,41.5067,-87.9631,anonymous,EN,More than $102,Less than today,False,26,Male,"$100,000–149,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Somewhat Agree,Moderately Agree,Somewhat Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Moderately Disagree,C,675a2864cf3d9d870639c42b,26,Male,White,United States,United States,United States,Full-Time
2026-02-26 09:20:02,2026-02-26 09:23:11,IP Address,107.139.141.32,100,189,True,2026-02-26 09:23:12,R_7qeCKNez8AZHhAq,,,,,33.5134,-101.8818,anonymous,EN,More than $102,Less than today,False,41,Male,"$50,000–$74,999",Some college,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,A,5e0696dea7fba607951ae479,41,Male,Black,United States,United States,United States,Full-Time
2026-02-26 09:23:35,2026-02-26 09:29:33,IP Address,69.162.253.89,100,358,True,2026-02-26 09:29:34,R_7LFjBpXVRM78gO8,,,,,40.7143,-111.8894,anonymous,EN,More than $102,Less than today,False,21,Male,"$25,000–$49,999",Some college,"Worked with a human financial advisor,Self-directed investing through a brokerage account",Somewhat disagree,Moderately Agree,Somewhat Agree,Moderately Agree,Moderately Agree,Neither Agree nor Disagree,WealthPath performed worse than the market,Moderately Agree,Moderately Agree,Somewhat Disagree,Neither Agree nor Disagree,B,6685abbd83e060274844e7f2,21,Male,Black,Burundi,United States,United States,DATA_EXPIRED
2026-02-26 09:33:57,2026-02-26 09:48:00,IP Address,97.200.175.54,100,843,True,2026-02-26 09:48:01,R_6oR9ihel13WKc6V,,,,,34.0414,-84.5053,anonymous,EN,More than $102,Less than today,False,21,Male,"$50,000–$74,999",Some college,"Worked with a human financial advisor,Self-directed investing through a brokerage account",Somewhat disagree,Moderately Agree,Moderately Agree,Somewhat Agree,Strongly Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,B,67f09ad02524e8b1d810e0a4,21,Male,Black,United States,United States,United States,Full-Time
