complaint_id,product_group,sonnet_classification,gpt4o_classification,concordant_classification,avg_delegative_score,avg_evaluative_score,care_p,fairness_p,loyalty_p,authority_p,sanctity_p
8465622,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0213776670064103,0.0238788883901975,0.0186407101297657,0.0201936725566215,0.0153882615157113
9567599,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.81,0.375,0.0304602775346301,0.0334415642237345,0.0251214300360244,0.0267022618351077,0.0212656802840981
17761244,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.835,0.375,0.0406084477085313,0.0450452525301455,0.0352625068773799,0.0346321810703867,0.0287591537564804
16799175,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0291830621115128,0.0378048248159745,0.0288195227352251,0.0358845443357596,0.0235377941210134
9062667,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0229722376122508,0.0262687718337115,0.0206028019788698,0.0206597764784736,0.0164211526594575
5312959,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0271689040732342,0.0312828918870843,0.0271417882693678,0.0262162127300096,0.0184870218516858
1914903,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0245063087925927,0.0258481021568071,0.0201721157333924,0.0213145290117565,0.0173062413422933
7322006,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.81,0.375,0.0208613870890165,0.0241242681466207,0.0195752936475785,0.0202301172202898,0.0152610354990863
7429535,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0359940957337393,0.0320186734581035,0.0242902850924841,0.0243990792804864,0.023128634889398
2120795,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0244603363597798,0.0273382574552734,0.0192597204678133,0.0203187978912124,0.0182177525367986
11086651,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.021827554326771,0.0225381476952553,0.0203768690850424,0.0216505281886604,0.0184410550004158
2004863,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0248895697179084,0.0284441457973616,0.0229074882902116,0.0242494780653425,0.0189548191726139
2200182,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0289659220688006,0.0354499395054912,0.0299359433124981,0.0293436579085981,0.0281742593325295
8247573,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0205173725149311,0.0221966082611133,0.0191885182143001,0.0189957579781192,0.0148918187987906
3173169,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.03006369002878,0.0338819674174828,0.0239989623372524,0.0251559744958366,0.0219867552221406
7627988,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.375,0.775,0.0199276650631029,0.0215501552685027,0.0183505091952391,0.0170855468824092,0.0144951311756944
7921225,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0213830512920226,0.0215746137995138,0.0270475417735095,0.0220446952063074,0.0147572291402929
2766420,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0308397121866472,0.0337977228876443,0.023731117868904,0.0239597312581752,0.0232071618384774
7504357,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0322949694809182,0.0390143258954772,0.0297081233944049,0.0322650350247155,0.0261028346712482
12490008,checking_savings,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.15000000000000002,0.175,0.0277491683752936,0.0347740062047798,0.0264503793619289,0.0275773027329259,0.0216805733393739
12156016,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0231734310420597,0.025570290113923,0.0221346529853666,0.024290898302579,0.0228567465332698
9025262,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.8,0.02870476799624,0.0329500068786557,0.0250293856334281,0.0273353523168919,0.0224643535589479
2580713,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0237557672269562,0.0277855554456257,0.0171915905705766,0.0199890331285526,0.0155800807331581
1745715,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.225,0.875,0.0243654559455264,0.0309608161214262,0.0205025831055701,0.022681290768297,0.021348858928597
6695372,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.75,0.0207676259044446,0.0214889026160484,0.0181493676881952,0.018614903696125,0.0118739623154083
13634981,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0241898507347791,0.0271648847919703,0.0215593344322093,0.0230514973167616,0.0219812974101128
2801216,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.8,0.021853476180652,0.027033792060077,0.0199152649495857,0.0215239481688672,0.0179206099056106
8426721,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.01666828256237,0.0175075034590313,0.0133645830025985,0.0160624088378175,0.0129719812995902
12182144,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.835,0.375,0.025672999619793,0.0318988657464247,0.0246907966922441,0.0237124579990878,0.0245647288589731
14960640,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.925,0.0248537259379459,0.0307196136024274,0.0245754124942905,0.0284480595637716,0.0191793716049365
6341535,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.8,0.0247532985530373,0.0289726371121408,0.022259939908787,0.0215880892934352,0.0198655311188074
3127266,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.15000000000000002,0.875,0.0197528600105764,0.0209969652341183,0.0150614678984868,0.0172501991451736,0.0141174687923026
8319073,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0225958744532147,0.0241346317618193,0.0194981127970545,0.018028736662129,0.0170333618912953
3327259,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.024982000522343,0.0268505952605538,0.0205581607000869,0.019813813151458,0.0201308155949697
9615875,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.225,0.775,0.0278586212354749,0.0311516483660452,0.024586281007639,0.0218412766306463,0.0174452163638247
2079621,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0160292989319577,0.0199903779512503,0.013899523900509,0.0160005855265145,0.011078084827331
6609838,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0275138747852391,0.0298998194316929,0.0263078530483794,0.0274573427882705,0.0223095475908711
4151388,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0221162554571843,0.019883464804211,0.0163641115205819,0.0185276840009247,0.0138994123329058
4988339,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.15000000000000002,0.8,0.0313620476094921,0.0328072039525543,0.0259893168511837,0.0274273271757623,0.0269142602400979
11658331,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0230804425786835,0.0193425651287957,0.0171737323668102,0.0126797165349179,0.0139695429601976
2716619,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0220654997021536,0.0237335698811783,0.0200575250740847,0.0194651733966593,0.0176508930303032
12013993,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0360519885483949,0.0463516065470449,0.033125172169909,0.0376044507170939,0.0303715156133261
2560661,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0239286280193086,0.0277765215107412,0.0196059611418877,0.0184019100197447,0.01689602492886
3210115,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0253316912960881,0.0287652772847921,0.0270963393093596,0.0308831625360889,0.0182089603795517
15289653,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.825,0.0302790231307752,0.030700570478384,0.0177868030777267,0.0175292531599289,0.0193991555453779
2867595,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.023985598056364,0.0287549902009375,0.0205886460429543,0.0175454768573193,0.0166961313442611
6465029,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.225,0.8500000000000001,0.0316208839015447,0.0322875980041494,0.0244186465872221,0.0244662620217883,0.0213272743785715
4124637,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0226691210346438,0.0240743457711215,0.0195076090158862,0.0185941813466401,0.0158312684220936
18204139,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0355793465081921,0.0342425205635114,0.025957201357024,0.0312046161339545,0.0231519904784384
15929333,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0304583042733598,0.0371257269619526,0.0277078887652352,0.0293086022837742,0.0245206750793077
10380256,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0139216888359017,0.0195235459110911,0.0207946698922857,0.0232963565610158,0.0102983325632022
2471315,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0255539730599166,0.0325275803801848,0.0240031983652958,0.0291699156301,0.0206461001304808
3704984,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.8,0.0254509774201206,0.0324689959924804,0.0232632300006383,0.0185174574521967,0.0153914145237423
3421535,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.85,0.0344382045764672,0.0364686702542794,0.0302739064347516,0.0293071326878263,0.0251874087784482
15415344,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0218086662300128,0.0199148224053966,0.0194103000144566,0.0174245775504146,0.0140257379108917
7452455,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.725,0.0361415897943067,0.0402142803066202,0.0332890426956757,0.032380039145927,0.0262202414557369
18207442,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.15000000000000002,0.8,0.0344524199875855,0.0315793958315648,0.0254067356429343,0.0250258864089904,0.0264366429369381
7577162,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.8500000000000001,0.0314674016470886,0.0328925744867029,0.0253684919860837,0.0274393099776686,0.0223216258845315
15218268,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0299563326196053,0.0312796249809576,0.0278674422451776,0.0275024000300961,0.0203640527914818
15026742,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.375,0.825,0.0242830102957634,0.029415717684438,0.0200809418902495,0.0209935333087544,0.0209242963246257
9931645,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.825,0.0286877361639337,0.0417880332051036,0.0285943508483402,0.027988153304591,0.0210502313242017
6387587,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.775,0.42500000000000004,0.0232593384860362,0.0307575953541678,0.0230168131261795,0.0238850566548323,0.0178172821009826
18144751,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.031730164827099,0.0377563085388473,0.0290169366634221,0.0317776259344656,0.0229799184611092
4401638,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0288136699492689,0.0307734051755113,0.0259082565861341,0.0260122035463512,0.019550378972327
7223342,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0222332141415679,0.0289121361964839,0.0184713870094658,0.019449531440987,0.0171695980100443
11572304,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0389089791379777,0.0505662200804137,0.0346565406576918,0.0406220304250313,0.0330810444098114
5329034,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.775,0.0328618140366254,0.0450679813018165,0.0273999599733494,0.029614437378245,0.0286153120266529
7455511,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.825,0.024042313867758,0.0218176203079372,0.0162393744329355,0.0184456773013211,0.0152023466069963
2645402,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0226645988388219,0.0298626582553068,0.0230842905144709,0.0250121195040564,0.018519894426233
14277432,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0319648524478269,0.0307150055482652,0.0273568957521669,0.0334478557303954,0.0240288996902092
2133865,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.7749999999999999,0.0360720247205307,0.0374899808175742,0.0290140465451933,0.0296935614843619,0.0268281991185869
3514954,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.30000000000000004,0.8,0.0230760304465274,0.0272920022006968,0.0201612905648414,0.0193189905912156,0.0178055426194597
13260523,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0235408374983488,0.026717557134016,0.0233338232065728,0.0214316367059054,0.0174119100666772
10759826,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0208240222975949,0.0216715493905656,0.0196197570166813,0.0194908835884399,0.0153254144212558
5090565,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0209601743556723,0.0224407250569439,0.0164758504689279,0.017004872419479,0.0130284055692933
1822255,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.8,0.0198086803437895,0.024177244335356,0.0207800226220327,0.0207731091796962,0.0162123081411962
7626714,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.835,0.42500000000000004,0.0288862004546813,0.0304945314929265,0.0258775989386105,0.025425590711967,0.0236334693290912
17498355,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0199300196426045,0.0148169400570865,0.0142295674178011,0.0113582265590844,0.0111531397825625
5675789,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.8,0.0223728342124646,0.0261017080463358,0.0203703806196191,0.0206185802287093,0.0171275990828631
1716810,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0258903080998596,0.0276359735466174,0.0225708899292957,0.0253872856318806,0.0193935469152701
2850102,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0263918861312023,0.0329387414884793,0.0254835646692624,0.0277297434631732,0.0189204153801008
3249521,checking_savings,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.2,0.175,0.0228758401641817,0.0265041127609077,0.0201641208561387,0.021827134411025,0.0192024067569308
1971991,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8500000000000001,0.0304554492550757,0.0413139135205771,0.0265477442225941,0.0261838572407349,0.0224106929082623
5054376,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.75,0.0276822131919797,0.0293769470009843,0.0242739103910383,0.0233904723269787,0.0233666134558152
17896056,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.875,0.325,0.0330283980915838,0.0418554645364919,0.033546536836306,0.0344517612634345,0.0286174692390679
3876447,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0200662568025865,0.0220679884985634,0.0198901985083845,0.019910080647181,0.0156303659123895
8675794,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.8,0.0205404657295651,0.029959356228161,0.0165495623703407,0.0196280877061669,0.0180463533199571
11584616,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0311613574214464,0.0350368233676562,0.0275354947486074,0.0269525447447595,0.0250806159919694
11559752,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0278780987551102,0.0294556582577768,0.0262877297273723,0.0262114152112273,0.0223984435871929
16253668,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0216431946375382,0.0245935026238105,0.0184301225732645,0.0177610757778119,0.0164954865535799
8646107,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0213435208615936,0.0270279073148906,0.0198325930590295,0.0194593940073325,0.0166419212235237
3521948,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.875,0.022350351503028,0.029275467135523,0.0199816814097863,0.0192644784915599,0.0171746241884023
3064737,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0242710073236709,0.0251450480923028,0.019896607689813,0.0230390448191078,0.0164035854695247
7326464,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0159025905798819,0.0197765721696582,0.01733298520853,0.017655380283249,0.0125108549504789
10430099,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.825,0.0254483053470544,0.0288694110918955,0.0248791889290296,0.0243980269549073,0.0188923710792914
3303556,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0328282826740751,0.0381462509958674,0.0269264690681709,0.0286175754107944,0.0239180398765106
13972371,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0453144254544086,0.051931971266379,0.0434436434862013,0.03894934212851,0.0341907357646879
7858394,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.027264045607671,0.0333984624942391,0.0245407320567007,0.0249398559779912,0.0220486937241528
3470123,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.725,0.0260716953242479,0.0270195013943178,0.0235101586789212,0.0250383122391443,0.0223549880259134
3689302,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.022795556021613,0.0275909265520513,0.0198185898465184,0.0225992478744437,0.0201683128208429
4761432,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.775,0.026538832947825,0.0320493524510819,0.0251042494555545,0.0227880934372236,0.0210911913696434
7208862,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.8,0.0247898564378226,0.0261475063612423,0.0197086500763268,0.0206627024555034,0.0160501164360653
2033898,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0242413724941805,0.027703722350906,0.0216137235805826,0.0254977841108268,0.0166102611478457
11048452,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0269781140218599,0.0307268549010478,0.0215487922571992,0.0211431369555956,0.0148345951001109
14200160,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.825,0.0218475385230254,0.0260120078335288,0.019132805304501,0.0197861379560382,0.0178314907646022
5890541,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.7749999999999999,0.0316093751600421,0.0341957239367383,0.0268954575925356,0.0284590201552637,0.0271215133120932
3123245,checking_savings,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.2,0.30000000000000004,0.0272781489124259,0.0272448782737595,0.0222800130882256,0.0201345018993428,0.022109405144071
6172276,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.725,0.024886283795613,0.0276187950139383,0.0217321279687287,0.0223033893554393,0.0211695582585827
11646935,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.775,0.0407994210815988,0.0457666256085455,0.0352255067826044,0.0322932909512936,0.0268743583917691
17505447,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.8,0.0308025649740538,0.0304577142699102,0.0255384111019161,0.0229481551370944,0.020367476436191
11224396,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.8,0.0225503925979271,0.0251645999521227,0.0189800836990593,0.0201940003271452,0.0145805762664245
3529061,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.775,0.0161782251984298,0.0212359050429083,0.0169696093577433,0.0160563159619152,0.01031337913738
3519612,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.15000000000000002,0.925,0.0220611540736201,0.0250152157409032,0.0179343229851767,0.0180400746540932,0.0168927426734907
8120917,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0261776929355953,0.0283333453961444,0.0240533983121552,0.0239700091722914,0.018756412363743
18362685,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.7749999999999999,0.0287816555333482,0.0312884414385322,0.0237881256779639,0.0234106063076403,0.0199639408152537
13671997,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0242900489283175,0.0271698840812106,0.0224771779082096,0.0190013661181257,0.0188583340449768
4126161,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.85,0.375,0.0333483901168988,0.0385448692892365,0.0298258778870498,0.0309155800424135,0.0277369290660538
5129818,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0296097986096836,0.0326194545575072,0.0264045628231519,0.0243139801535069,0.0214316221988403
2993263,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0280650936913348,0.0339251122066557,0.0234914513986062,0.0233123256551444,0.0208021824044587
2724166,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0176968684736976,0.0227934052109593,0.0165852616677894,0.0164575324998156,0.0151093143624579
13592685,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.75,0.0330664420111646,0.0310909070218757,0.0233189170215929,0.0228906072073296,0.0230519796925214
15943800,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0257909743304845,0.0325543879404719,0.021817837911947,0.0245243783394276,0.0198669055403945
5733038,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.8,0.0243161328352917,0.0287426928162025,0.0240308583430021,0.024777737981107,0.0151187993599164
2627959,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8500000000000001,0.0270323393644553,0.0320613060746785,0.0213951643002071,0.0260434032247874,0.0172611388517524
6638013,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.7749999999999999,0.0326237083851459,0.0314488461416318,0.0271201962216269,0.0271592685806176,0.0221858848362215
5042931,checking_savings,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.1,0.1,0.0270922700374677,0.0304973470201427,0.0289298543935479,0.0272427986870168,0.0198601094519004
5816081,checking_savings,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.1,0.1,0.0281709164115047,0.0313610583041848,0.0265541016683951,0.0262501152629961,0.0216465961143635
6079498,checking_savings,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.35,0.4,0.026186829876483,0.0276344931734313,0.0247202402241476,0.0250647837567829,0.0205801598477142
2193186,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.725,0.0212235951994034,0.0231034047931113,0.0186158415257347,0.0173137735934871,0.0166798273032994
3815308,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.86,0.375,0.0294888659215778,0.0329069823138137,0.0260088534292504,0.028256672618869,0.0234592962130887
3027381,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0219658417631372,0.0249874201907916,0.0205361158649222,0.0264779841853624,0.0176506590094145
14640218,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.30000000000000004,0.9,0.0288561536910756,0.0265293961658061,0.0198911339602398,0.0232931403334474,0.0187025698001255
11812106,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.8,0.0298550499317346,0.0336221250518741,0.0251730610929494,0.0228634928108001,0.0197977771189223
3053362,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.375,0.825,0.0270019358079481,0.0307893538782063,0.0229166937763675,0.023050653295312,0.0212283316838337
4658453,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0358496014502726,0.0390155211772886,0.0275445473629463,0.0241201785199795,0.0213756859053636
2890333,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.8,0.275,0.0342340471743147,0.0384190550500727,0.0306641165379992,0.0316635712734938,0.025440088039874
14488703,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.8,0.375,0.0275941023331697,0.0304921374328488,0.0221720583328791,0.0236083034479536,0.0213214483225879
2180541,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.725,0.021001573415318,0.0270591207088899,0.024943317886391,0.0284987063234804,0.0172113417814898
5455975,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.775,0.375,0.0330956827855972,0.0369468292865274,0.0270278405874847,0.0306540169864311,0.024442205710732
15176579,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0290184457463605,0.0324606376821308,0.0238823893651269,0.0264175885207196,0.0210404682198172
10626661,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0278269096711417,0.0301188348558473,0.0228817006046973,0.0257668825637466,0.0195429808600898
11099205,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.775,0.0249839262734386,0.0263773159255229,0.0218848451442256,0.0250993302353095,0.019241245351314
9253460,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0263204314096525,0.0283828211770948,0.0273644191583844,0.0268297541393199,0.0179724995202546
11754681,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0351392799775495,0.0451781481534488,0.0322865602162404,0.0366524393065346,0.0296026164838748
4228492,checking_savings,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.1,0.125,0.0315817876871586,0.0367821020490336,0.0283855257506513,0.0271840415184402,0.0216765000565465
8208916,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0155570563092911,0.0144852436009989,0.0144604548121972,0.0156911414199208,0.0111010632488774
11659796,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.775,0.375,0.0252466405688907,0.0280172758584129,0.020014918018974,0.0219552374302967,0.0194851976048368
16964448,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.75,0.032581220137786,0.0358790039655347,0.0279920752417206,0.0270743439633229,0.0246105253506194
19111866,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.037554672960817,0.0398158188985187,0.0308940517917654,0.0348919671277501,0.0248833940570935
6246341,checking_savings,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.825,0.325,0.0217922384525166,0.0264793914840524,0.0208523261002582,0.0214699883298759,0.0172655764085883
7704556,checking_savings,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0225662643828321,0.0223553245438956,0.0202235230566567,0.0186305638672545,0.0161824227353542
